disease,gene,score
186.0,2750.0,0.28
186.0,3438.0,0.1
186.0,2764.0,0.82
186.0,5146.0,0.26
186.0,3640.0,0.1
186.0,6966.0,0.18
186.0,5869.0,0.24
186.0,1803.0,0.14
186.0,1909.0,0.14
186.0,2013.0,0.22
186.0,774.0,0.2
186.0,6667.0,0.26
186.0,489.0,0.38
186.0,7476.0,0.64
186.0,4879.0,0.18
186.0,8518.0,0.18
186.0,5762.0,0.26
186.0,713.0,0.1
186.0,8247.0,0.22
186.0,7136.0,0.36
186.0,7255.0,0.14
186.0,6000.0,0.74
186.0,5991.0,0.1
186.0,2967.0,0.28
186.0,2313.0,0.14
186.0,5516.0,0.14
186.0,2008.0,0.14
186.0,5580.0,0.5
186.0,3737.0,0.66
186.0,4745.0,0.66
186.0,448.0,0.1
186.0,3558.0,0.12
186.0,120.0,0.12
186.0,635.0,0.2
186.0,2398.0,0.16
186.0,2408.0,0.16
186.0,8665.0,0.14
186.0,6615.0,0.22
186.0,3400.0,0.12
186.0,8744.0,0.38
186.0,8637.0,0.2
186.0,3009.0,0.1
186.0,8671.0,0.28
186.0,2695.0,0.18
186.0,929.0,0.2
186.0,3650.0,0.26
186.0,7989.0,0.22
186.0,8143.0,0.12
186.0,6186.0,0.14
186.0,6609.0,0.36
186.0,2713.0,0.14
186.0,9157.0,0.18
186.0,6028.0,0.14
186.0,6584.0,0.16
186.0,367.0,0.9
186.0,7593.0,0.12
186.0,2783.0,0.22
186.0,4636.0,0.12
186.0,2441.0,0.2
186.0,8996.0,0.1
186.0,81.0,0.44
186.0,6255.0,0.1
186.0,7317.0,0.14
186.0,1007.0,0.1
186.0,220.0,0.32
186.0,1262.0,0.66
186.0,936.0,0.6
186.0,6739.0,0.12
186.0,3094.0,0.2
186.0,5833.0,0.12
186.0,2753.0,0.64
186.0,6274.0,0.12
186.0,4292.0,0.12
186.0,9140.0,0.18
186.0,1518.0,0.36
186.0,3581.0,0.16
186.0,5312.0,0.24
186.0,8677.0,0.1
186.0,8441.0,0.12
186.0,4136.0,0.2
186.0,1999.0,0.68
186.0,6301.0,0.34
186.0,7368.0,0.26
186.0,3837.0,0.16
186.0,317.0,0.26
186.0,570.0,0.18
186.0,2100.0,0.12
186.0,8608.0,0.54
186.0,676.0,0.46
186.0,3133.0,0.18
186.0,2680.0,0.26
186.0,2948.0,0.1
186.0,1639.0,0.26
186.0,3779.0,0.12
186.0,8319.0,0.42
186.0,8203.0,0.24
186.0,3451.0,0.3
186.0,4229.0,0.16
186.0,634.0,0.4
186.0,7786.0,0.3
186.0,9071.0,0.1
186.0,1463.0,0.2
186.0,5601.0,0.6
186.0,8768.0,0.2
186.0,1926.0,0.14
186.0,4993.0,0.14
186.0,1213.0,0.64
186.0,5074.0,0.16
186.0,8763.0,0.38
186.0,3664.0,0.18
186.0,1706.0,0.26
186.0,6978.0,0.26
186.0,1477.0,0.14
186.0,8960.0,0.6
186.0,3019.0,0.14
186.0,7754.0,0.12
186.0,7866.0,0.24
186.0,6178.0,0.36
186.0,8649.0,0.24
186.0,5254.0,0.12
186.0,3880.0,0.2
186.0,3659.0,0.26
186.0,1663.0,0.14
186.0,2459.0,0.26
186.0,6620.0,0.28
186.0,4165.0,0.18
186.0,7175.0,0.14
186.0,76.0,0.6
186.0,4635.0,0.34
186.0,2228.0,0.12
186.0,5409.0,0.16
186.0,6286.0,0.1
186.0,7305.0,0.14
186.0,2489.0,0.28
186.0,5452.0,0.16
186.0,766.0,0.16
186.0,15.0,0.18
186.0,6287.0,0.36
186.0,368.0,0.6
186.0,1323.0,0.1
186.0,7857.0,0.28
186.0,6592.0,0.1
186.0,3365.0,0.22
186.0,6816.0,0.1
186.0,4286.0,0.32
186.0,904.0,0.16
186.0,3861.0,0.16
186.0,1035.0,0.12
186.0,6169.0,0.14
186.0,7283.0,0.66
186.0,1709.0,0.2
186.0,4921.0,0.12
186.0,2213.0,0.24
186.0,1857.0,0.2
186.0,3995.0,0.18
186.0,3516.0,0.22
186.0,7463.0,0.14
186.0,641.0,0.6
186.0,4181.0,0.38
186.0,4602.0,0.14
186.0,6874.0,0.18
186.0,8792.0,0.32
186.0,1474.0,0.24
186.0,3746.0,0.74
186.0,2946.0,0.22
186.0,2549.0,0.38
186.0,2511.0,0.6
186.0,414.0,0.14
186.0,2836.0,0.16
186.0,5858.0,0.3
186.0,6488.0,0.2
186.0,2624.0,0.28
186.0,9100.0,0.14
186.0,6072.0,0.34
186.0,6001.0,0.18
186.0,1532.0,0.24
186.0,9187.0,0.12
186.0,7688.0,0.12
186.0,5778.0,0.24
186.0,135.0,0.14
186.0,7630.0,0.18
186.0,662.0,0.4
186.0,7571.0,0.12
186.0,2481.0,0.2
186.0,1688.0,0.6
186.0,9102.0,0.24
186.0,6150.0,0.22
186.0,2560.0,0.14
186.0,716.0,0.24
186.0,7187.0,0.18
186.0,6886.0,1.0
186.0,5562.0,0.12
186.0,5022.0,0.12
186.0,6202.0,0.18
186.0,4964.0,0.36
186.0,6799.0,0.18
186.0,3678.0,0.1
186.0,877.0,0.12
186.0,7112.0,0.34
186.0,4840.0,0.88
186.0,2505.0,0.12
186.0,1385.0,0.2
186.0,3920.0,0.26
186.0,3997.0,0.42
186.0,6767.0,0.3
186.0,8416.0,0.12
186.0,262.0,0.2
186.0,5799.0,0.14
186.0,5227.0,0.32
186.0,775.0,0.86
186.0,2744.0,0.24
186.0,3105.0,0.22
186.0,7959.0,0.16
186.0,1806.0,0.2
186.0,4068.0,0.56
186.0,4330.0,0.8
186.0,7367.0,0.18
186.0,3534.0,0.1
186.0,1060.0,0.12
186.0,5613.0,0.12
186.0,8724.0,0.1
186.0,2170.0,0.22
186.0,3267.0,0.26
186.0,3562.0,0.26
186.0,7034.0,0.1
186.0,2083.0,0.2
186.0,1819.0,0.14
186.0,518.0,0.6
186.0,2201.0,0.42
186.0,6638.0,0.28
186.0,7263.0,0.16
186.0,5958.0,0.12
186.0,2608.0,0.1
186.0,4480.0,0.16
186.0,2902.0,0.1
186.0,6668.0,0.12
186.0,1755.0,0.18
186.0,8326.0,0.1
186.0,2849.0,0.16
186.0,7485.0,0.22
186.0,4296.0,0.6
186.0,5006.0,0.12
186.0,7659.0,0.22
186.0,1862.0,0.64
186.0,657.0,0.26
186.0,3733.0,0.14
186.0,2093.0,0.12
186.0,457.0,0.44
186.0,3763.0,0.2
186.0,8385.0,0.14
186.0,1322.0,0.12
186.0,1727.0,0.2
186.0,4968.0,0.12
186.0,737.0,0.18
186.0,8675.0,0.18
186.0,664.0,0.24
186.0,4778.0,0.1
186.0,2932.0,0.14
186.0,1578.0,0.54
186.0,7082.0,0.1
186.0,548.0,0.12
186.0,9023.0,0.18
186.0,2657.0,0.22
186.0,3528.0,0.18
186.0,6574.0,0.14
186.0,3675.0,0.3
186.0,105.0,0.14
186.0,314.0,0.22
186.0,2702.0,0.12
186.0,3757.0,0.42
186.0,9041.0,0.18
186.0,6670.0,0.26
186.0,1995.0,0.16
186.0,1124.0,0.18
186.0,2843.0,0.14
186.0,6699.0,0.58
186.0,8962.0,0.14
186.0,1723.0,0.12
186.0,8798.0,0.22
186.0,5836.0,0.4
186.0,9179.0,0.56
186.0,6358.0,0.34
186.0,1783.0,0.22
186.0,5860.0,0.14
186.0,7327.0,0.12
186.0,4155.0,0.22
186.0,2894.0,0.14
186.0,9014.0,0.2
186.0,4398.0,0.72
186.0,5496.0,0.2
186.0,3788.0,0.22
186.0,5204.0,0.6
186.0,2515.0,0.22
186.0,1127.0,0.16
186.0,4627.0,0.1
186.0,1932.0,0.12
186.0,8687.0,0.34
186.0,8698.0,0.12
186.0,3455.0,0.14
186.0,4169.0,0.22
186.0,6160.0,0.26
186.0,1790.0,0.14
186.0,3199.0,0.14
186.0,6222.0,0.36
186.0,8638.0,0.16
186.0,8911.0,0.28
186.0,7706.0,0.24
186.0,7534.0,0.12
186.0,1655.0,0.6
186.0,8053.0,0.1
186.0,4780.0,0.12
186.0,8951.0,0.28
186.0,3621.0,0.14
186.0,2424.0,0.12
186.0,3700.0,0.6
186.0,3648.0,0.18
186.0,3553.0,0.1
186.0,3571.0,0.6
186.0,1984.0,0.7
186.0,3901.0,0.12
186.0,8123.0,0.24
186.0,8785.0,0.16
186.0,5023.0,0.12
186.0,3988.0,0.14
186.0,8451.0,0.16
186.0,6179.0,0.14
186.0,6253.0,0.46
186.0,2226.0,0.22
186.0,1387.0,0.14
186.0,5621.0,0.78
186.0,7424.0,0.14
186.0,5018.0,0.14
186.0,1713.0,0.12
186.0,2139.0,0.1
186.0,3204.0,0.2
186.0,7338.0,0.24
186.0,7550.0,0.7
186.0,284.0,0.18
186.0,4464.0,0.42
186.0,1573.0,0.1
186.0,6792.0,0.2
186.0,8136.0,0.14
186.0,9220.0,0.14
186.0,8581.0,0.7
186.0,6925.0,0.24
186.0,2748.0,0.46
186.0,5076.0,0.66
186.0,2739.0,0.7
186.0,8673.0,0.48
186.0,8503.0,0.14
186.0,6328.0,0.1
186.0,8633.0,0.26
186.0,8967.0,0.6
186.0,1677.0,0.36
186.0,2816.0,0.2
186.0,698.0,0.22
186.0,6937.0,0.44
186.0,8686.0,0.36
186.0,6074.0,0.66
186.0,681.0,0.3
186.0,3541.0,0.12
186.0,4851.0,0.18
186.0,1816.0,0.1
186.0,8791.0,0.74
186.0,6089.0,0.1
186.0,5670.0,0.2
186.0,4523.0,0.2
186.0,1872.0,0.14
186.0,3079.0,0.34
186.0,3410.0,0.12
186.0,9134.0,0.12
186.0,6806.0,0.16
186.0,8494.0,0.14
186.0,8822.0,0.14
186.0,7705.0,0.16
186.0,1972.0,0.12
186.0,1215.0,0.1
186.0,6463.0,0.46
186.0,8026.0,0.12
186.0,2204.0,0.2
186.0,5993.0,0.12
186.0,6688.0,0.12
186.0,9045.0,0.38
186.0,3114.0,0.78
186.0,8464.0,0.1
186.0,2535.0,0.34
186.0,2963.0,0.1
186.0,4969.0,0.2
186.0,3269.0,0.14
186.0,2895.0,0.14
186.0,5954.0,0.14
186.0,2521.0,0.18
186.0,239.0,0.16
186.0,6956.0,0.38
186.0,6424.0,0.6
186.0,3702.0,0.32
186.0,3627.0,0.12
186.0,7784.0,0.14
186.0,5571.0,0.22
186.0,8013.0,0.6
186.0,7765.0,0.18
186.0,6958.0,0.12
186.0,7334.0,0.3
186.0,4748.0,0.34
186.0,243.0,0.2
186.0,5167.0,0.18
186.0,7790.0,0.12
186.0,5662.0,0.5
186.0,4062.0,0.14
186.0,7923.0,0.16
186.0,2649.0,0.12
186.0,2003.0,0.14
186.0,4111.0,0.12
186.0,5765.0,0.28
186.0,6456.0,0.3
186.0,268.0,0.26
186.0,1061.0,0.14
186.0,829.0,0.18
186.0,2643.0,0.1
186.0,8819.0,0.18
186.0,3172.0,0.12
186.0,1542.0,0.1
186.0,6586.0,0.12
186.0,2144.0,0.38
186.0,7817.0,0.22
186.0,795.0,0.18
186.0,3781.0,0.26
186.0,8651.0,0.1
186.0,6848.0,0.16
186.0,389.0,0.12
186.0,8374.0,0.28
186.0,2810.0,0.18
186.0,1126.0,0.58
186.0,776.0,0.16
186.0,3024.0,0.14
186.0,6924.0,0.22
186.0,3362.0,0.12
186.0,1256.0,0.12
186.0,7603.0,0.34
186.0,6499.0,0.18
186.0,248.0,0.12
186.0,2532.0,0.18
186.0,5533.0,0.36
186.0,1732.0,0.6
186.0,1480.0,0.12
186.0,3437.0,0.3
186.0,4332.0,0.14
186.0,286.0,0.34
186.0,4550.0,0.14
186.0,8551.0,0.72
186.0,2323.0,0.12
186.0,4153.0,0.2
186.0,8427.0,0.12
186.0,6296.0,0.1
186.0,3504.0,0.12
186.0,7459.0,0.6
186.0,5581.0,0.58
186.0,7826.0,0.14
186.0,402.0,0.16
186.0,8444.0,0.12
186.0,6887.0,0.14
186.0,3482.0,0.46
186.0,7190.0,0.3
186.0,4219.0,0.44
186.0,4909.0,0.14
186.0,339.0,0.24
186.0,6446.0,0.14
186.0,6798.0,0.22
186.0,7581.0,0.64
186.0,1460.0,0.18
186.0,4363.0,0.16
186.0,7761.0,0.14
186.0,9053.0,0.14
186.0,812.0,0.56
186.0,5053.0,0.16
186.0,213.0,0.1
186.0,6387.0,0.6
186.0,1451.0,0.14
186.0,272.0,0.16
186.0,7860.0,0.12
186.0,2486.0,0.16
186.0,6736.0,0.66
186.0,5288.0,0.14
186.0,2835.0,0.16
186.0,554.0,0.22
186.0,4580.0,0.14
186.0,3785.0,0.18
186.0,1607.0,0.26
186.0,1340.0,0.12
186.0,5902.0,0.26
186.0,2393.0,0.24
186.0,6107.0,0.34
186.0,523.0,0.12
186.0,3162.0,0.46
186.0,3959.0,0.12
186.0,7843.0,0.18
186.0,3849.0,0.18
186.0,2305.0,0.14
186.0,3809.0,0.22
186.0,3542.0,0.12
186.0,1703.0,0.6
186.0,2037.0,0.16
186.0,8132.0,0.1
186.0,1864.0,0.26
186.0,4012.0,0.1
186.0,1388.0,0.42
186.0,5981.0,0.16
186.0,894.0,0.36
186.0,1623.0,0.38
186.0,2761.0,0.12
186.0,4955.0,0.12
186.0,5009.0,0.12
186.0,4996.0,0.14
186.0,597.0,0.18
186.0,5308.0,0.16
186.0,655.0,0.1
186.0,957.0,0.6
186.0,7901.0,0.44
186.0,620.0,0.34
186.0,6842.0,0.22
186.0,41.0,0.2
186.0,5658.0,0.7
186.0,7162.0,0.1
186.0,4776.0,0.22
186.0,4497.0,0.16
84.0,7315.0,0.2
84.0,835.0,0.1
84.0,2149.0,0.2
84.0,4944.0,0.34
84.0,8285.0,0.38
84.0,3816.0,0.42
84.0,8478.0,0.36
84.0,6053.0,0.3
84.0,4533.0,0.1
84.0,8553.0,0.2
84.0,8424.0,0.12
84.0,7484.0,0.24
84.0,8260.0,0.12
84.0,1566.0,0.16
84.0,7329.0,0.2
84.0,6579.0,0.3
84.0,5459.0,0.2
84.0,6205.0,0.12
84.0,1975.0,0.1
84.0,265.0,0.12
84.0,4458.0,0.12
84.0,2764.0,0.46
84.0,4299.0,0.12
84.0,5146.0,0.18
84.0,3640.0,0.18
84.0,5869.0,0.2
84.0,8728.0,0.16
84.0,3029.0,0.14
84.0,3476.0,0.16
84.0,8643.0,0.18
84.0,1909.0,0.12
84.0,2013.0,0.12
84.0,4782.0,0.32
84.0,2401.0,0.16
84.0,1239.0,0.12
84.0,906.0,0.34
84.0,508.0,0.22
84.0,423.0,0.18
84.0,4879.0,0.44
84.0,4553.0,0.12
84.0,259.0,0.22
84.0,8518.0,0.14
84.0,5762.0,0.18
84.0,5091.0,0.12
84.0,1109.0,0.22
84.0,211.0,0.16
84.0,4592.0,0.28
84.0,7192.0,0.44
84.0,4863.0,0.12
84.0,7510.0,0.14
84.0,1337.0,0.26
84.0,5991.0,0.1
84.0,884.0,0.12
84.0,2313.0,0.26
84.0,5516.0,0.14
84.0,5252.0,0.4
84.0,2933.0,0.28
84.0,2008.0,0.2
84.0,5016.0,0.26
84.0,448.0,0.1
84.0,5416.0,0.4
84.0,120.0,0.4
84.0,4750.0,0.2
84.0,7904.0,0.14
84.0,6031.0,0.2
84.0,428.0,0.12
84.0,2462.0,0.28
84.0,2090.0,0.12
84.0,2398.0,0.28
84.0,5363.0,0.2
84.0,4295.0,0.22
84.0,8406.0,0.3
84.0,4593.0,0.12
84.0,1546.0,0.2
84.0,8665.0,0.1
84.0,6644.0,0.14
84.0,4494.0,0.32
84.0,3400.0,0.24
84.0,8744.0,0.18
84.0,3009.0,0.22
84.0,8671.0,0.14
84.0,8598.0,0.42
84.0,606.0,0.14
84.0,4135.0,0.12
84.0,2747.0,0.42
84.0,7625.0,0.12
84.0,1230.0,0.12
84.0,2695.0,0.28
84.0,929.0,0.16
84.0,5965.0,0.1
84.0,1036.0,0.12
84.0,5061.0,0.38
84.0,3885.0,0.1
84.0,2973.0,0.28
84.0,2763.0,0.18
84.0,8143.0,0.2
84.0,5315.0,0.14
84.0,2593.0,0.32
84.0,2713.0,0.18
84.0,9157.0,0.2
84.0,8190.0,0.16
84.0,898.0,0.18
84.0,5412.0,0.14
84.0,2441.0,0.14
84.0,9151.0,0.2
84.0,252.0,0.14
84.0,5183.0,0.18
84.0,197.0,0.16
84.0,9122.0,0.12
84.0,4064.0,0.38
84.0,3592.0,0.12
84.0,4506.0,0.1
84.0,2286.0,0.18
84.0,3499.0,0.34
84.0,4798.0,0.12
84.0,220.0,0.18
84.0,8181.0,0.12
84.0,6651.0,0.12
84.0,1063.0,0.22
84.0,497.0,0.12
84.0,1328.0,0.12
84.0,4368.0,0.3
84.0,773.0,0.26
84.0,270.0,0.12
84.0,5207.0,0.6
84.0,7005.0,0.16
84.0,8329.0,0.16
84.0,678.0,0.18
84.0,7438.0,0.22
84.0,8560.0,0.14
84.0,1518.0,0.14
84.0,4078.0,0.12
84.0,4362.0,0.14
84.0,7891.0,0.18
84.0,1224.0,0.24
84.0,9005.0,0.1
84.0,2548.0,0.18
84.0,973.0,0.18
84.0,1974.0,0.16
84.0,5594.0,0.24
84.0,358.0,0.1
84.0,6850.0,0.14
84.0,1297.0,0.2
84.0,9139.0,0.26
84.0,2342.0,0.2
84.0,4905.0,0.14
84.0,1999.0,0.16
84.0,6301.0,0.18
84.0,7244.0,0.24
84.0,857.0,0.2
84.0,3743.0,0.7
84.0,7726.0,0.12
84.0,2569.0,0.3
84.0,9125.0,0.1
84.0,7408.0,0.14
84.0,570.0,0.24
84.0,7858.0,0.16
84.0,6755.0,0.1
84.0,2100.0,0.22
84.0,1540.0,0.1
84.0,2813.0,0.34
84.0,1139.0,0.28
84.0,6744.0,0.1
84.0,1226.0,0.22
84.0,6334.0,0.3
84.0,676.0,0.38
84.0,491.0,0.46
84.0,8641.0,0.12
84.0,1687.0,0.28
84.0,1912.0,0.14
84.0,4434.0,0.14
84.0,6786.0,0.1
84.0,8543.0,0.22
84.0,882.0,0.32
84.0,2205.0,0.3
84.0,943.0,0.3
84.0,8319.0,0.24
84.0,8297.0,0.26
84.0,3644.0,0.2
84.0,7577.0,0.46
84.0,1538.0,0.2
84.0,2497.0,0.16
84.0,151.0,0.14
84.0,7212.0,0.14
84.0,4274.0,0.46
84.0,2741.0,0.26
84.0,3555.0,0.12
84.0,5027.0,0.1
84.0,4348.0,0.48
84.0,6827.0,0.2
84.0,1221.0,0.2
84.0,5152.0,0.16
84.0,8768.0,0.18
84.0,4622.0,0.12
84.0,2480.0,0.22
84.0,1926.0,0.26
84.0,2976.0,0.12
84.0,1506.0,0.26
84.0,8223.0,0.16
84.0,2440.0,0.36
84.0,3945.0,0.18
84.0,6131.0,0.3
84.0,4585.0,0.18
84.0,1706.0,0.12
84.0,6020.0,0.24
84.0,7632.0,0.24
84.0,4882.0,0.12
84.0,6978.0,0.34
84.0,733.0,0.34
84.0,2336.0,0.12
84.0,7384.0,0.12
84.0,7326.0,0.14
84.0,6780.0,0.14
84.0,7866.0,0.26
84.0,6178.0,0.26
84.0,4962.0,0.24
84.0,6835.0,0.18
84.0,7040.0,0.16
84.0,1380.0,0.44
84.0,148.0,0.32
84.0,5305.0,0.14
84.0,216.0,0.16
84.0,1182.0,0.12
84.0,478.0,0.34
84.0,8175.0,0.16
84.0,6555.0,0.42
84.0,4810.0,0.14
84.0,4710.0,0.1
84.0,8430.0,0.2
84.0,4156.0,0.22
84.0,2459.0,0.32
84.0,862.0,0.2
84.0,1165.0,0.14
84.0,5360.0,0.1
84.0,2925.0,0.22
84.0,7175.0,0.36
84.0,6177.0,0.1
84.0,76.0,0.14
84.0,461.0,0.22
84.0,2228.0,0.18
84.0,6030.0,0.26
84.0,5723.0,0.16
84.0,1776.0,0.24
84.0,7155.0,0.26
84.0,4974.0,0.24
84.0,6413.0,0.38
84.0,3041.0,0.1
84.0,2167.0,0.2
84.0,2164.0,0.14
84.0,8355.0,0.1
84.0,4419.0,0.12
84.0,2988.0,0.38
84.0,2051.0,0.18
84.0,8849.0,0.3
84.0,9116.0,0.16
84.0,4484.0,0.22
84.0,856.0,0.16
84.0,8228.0,0.3
84.0,1122.0,0.2
84.0,8919.0,0.18
84.0,2869.0,0.2
84.0,2016.0,0.32
84.0,8445.0,0.14
84.0,8801.0,0.3
84.0,1675.0,0.1
84.0,7973.0,0.1
84.0,9224.0,0.12
84.0,6238.0,0.18
84.0,5295.0,0.22
84.0,2279.0,0.18
84.0,7857.0,0.38
84.0,892.0,0.12
84.0,5124.0,0.14
84.0,6592.0,0.78
84.0,3478.0,0.14
84.0,4417.0,0.56
84.0,7820.0,0.2
84.0,3365.0,0.12
84.0,4286.0,0.5
84.0,6135.0,0.16
84.0,6391.0,0.12
84.0,8082.0,0.12
84.0,129.0,0.14
84.0,7376.0,0.12
84.0,279.0,0.18
84.0,7001.0,0.14
84.0,742.0,0.2
84.0,8142.0,0.48
84.0,4921.0,0.16
84.0,2950.0,0.16
84.0,2213.0,0.3
84.0,1870.0,0.32
84.0,1069.0,0.12
84.0,3084.0,0.16
84.0,8685.0,0.22
84.0,4314.0,0.1
84.0,3516.0,0.28
84.0,600.0,0.2
84.0,1319.0,0.36
84.0,6050.0,0.22
84.0,4572.0,0.22
84.0,1699.0,0.24
84.0,6727.0,0.18
84.0,691.0,0.14
84.0,6319.0,0.12
84.0,5382.0,0.1
84.0,6207.0,0.12
84.0,2858.0,0.14
84.0,8721.0,0.26
84.0,1549.0,0.14
84.0,8532.0,0.2
84.0,414.0,0.4
84.0,2627.0,0.16
84.0,2410.0,0.2
84.0,5160.0,0.16
84.0,1931.0,0.14
84.0,9000.0,0.22
84.0,2624.0,0.12
84.0,5737.0,0.18
84.0,5188.0,0.18
84.0,5778.0,0.24
84.0,2831.0,0.12
84.0,4547.0,0.14
84.0,7921.0,0.12
84.0,1073.0,0.16
84.0,7446.0,0.26
84.0,5942.0,0.14
84.0,4372.0,0.22
84.0,662.0,0.16
84.0,3588.0,0.44
84.0,7147.0,0.14
84.0,8135.0,0.4
84.0,4841.0,0.12
84.0,8362.0,0.16
84.0,5684.0,0.16
84.0,2774.0,0.12
84.0,1688.0,0.3
84.0,5470.0,0.12
84.0,2509.0,0.16
84.0,5673.0,0.12
84.0,9102.0,0.12
84.0,5210.0,0.18
84.0,1495.0,0.16
84.0,2181.0,0.12
84.0,769.0,0.1
84.0,7731.0,0.12
84.0,8640.0,0.2
84.0,9163.0,0.12
84.0,2926.0,0.14
84.0,2300.0,0.18
84.0,5462.0,0.12
84.0,2543.0,0.1
84.0,6876.0,0.14
84.0,7311.0,0.14
84.0,372.0,0.12
84.0,5562.0,0.32
84.0,7590.0,0.12
84.0,5128.0,0.22
84.0,4964.0,0.3
84.0,7787.0,0.14
84.0,4793.0,0.36
84.0,8509.0,0.16
84.0,1707.0,0.14
84.0,3678.0,0.34
84.0,849.0,0.12
84.0,5971.0,0.1
84.0,540.0,0.12
84.0,3755.0,0.24
84.0,877.0,0.32
84.0,3278.0,0.12
84.0,3187.0,0.14
84.0,985.0,0.68
84.0,2505.0,0.22
84.0,1223.0,0.34
84.0,651.0,0.2
84.0,800.0,0.16
84.0,865.0,0.14
84.0,5323.0,0.14
84.0,6572.0,0.14
84.0,853.0,0.1
84.0,8841.0,0.12
84.0,4817.0,0.12
84.0,984.0,0.26
84.0,7682.0,0.2
84.0,7093.0,0.12
84.0,8555.0,0.14
84.0,3318.0,0.14
84.0,5799.0,0.16
84.0,990.0,0.14
84.0,3622.0,0.18
84.0,6952.0,0.16
84.0,3688.0,0.16
84.0,2840.0,0.24
84.0,2883.0,0.16
84.0,625.0,0.16
84.0,5466.0,0.2
84.0,3924.0,0.18
84.0,667.0,0.16
84.0,2229.0,0.16
84.0,4059.0,0.12
84.0,6461.0,0.16
84.0,5004.0,0.16
84.0,2744.0,0.16
84.0,2089.0,0.26
84.0,2699.0,0.2
84.0,7959.0,0.4
84.0,8431.0,0.16
84.0,1429.0,0.2
84.0,1806.0,0.22
84.0,4068.0,0.3
84.0,4337.0,0.1
84.0,7367.0,0.24
84.0,623.0,0.22
84.0,3534.0,0.12
84.0,5613.0,0.22
84.0,1794.0,0.12
84.0,6230.0,0.22
84.0,4335.0,0.18
84.0,2316.0,0.14
84.0,8467.0,0.36
84.0,2714.0,0.12
84.0,5135.0,0.2
84.0,7034.0,0.14
84.0,6704.0,0.1
84.0,4383.0,0.16
84.0,6063.0,0.24
84.0,8847.0,0.22
84.0,2201.0,0.18
84.0,7263.0,0.36
84.0,5461.0,0.26
84.0,2647.0,0.14
84.0,5958.0,0.26
84.0,2902.0,0.3
84.0,1395.0,0.42
84.0,7596.0,0.32
84.0,1741.0,0.12
84.0,8411.0,0.34
84.0,7253.0,0.18
84.0,8326.0,0.3
84.0,1956.0,0.36
84.0,8376.0,0.2
84.0,5006.0,0.42
84.0,5707.0,0.1
84.0,7659.0,0.14
84.0,4394.0,0.3
84.0,4738.0,0.16
84.0,3989.0,0.2
84.0,4761.0,0.2
84.0,62.0,0.12
84.0,657.0,0.44
84.0,5388.0,0.12
84.0,247.0,0.18
84.0,4202.0,0.12
84.0,5484.0,0.26
84.0,2294.0,0.4
84.0,3822.0,0.1
84.0,8188.0,0.12
84.0,7909.0,0.3
84.0,887.0,0.12
84.0,457.0,0.16
84.0,6731.0,0.1
84.0,1727.0,0.2
84.0,6048.0,0.34
84.0,445.0,0.14
84.0,4415.0,0.2
84.0,5676.0,0.18
84.0,737.0,0.22
84.0,6605.0,0.14
84.0,6012.0,0.22
84.0,4114.0,0.22
84.0,4578.0,0.3
84.0,5242.0,0.24
84.0,989.0,0.16
84.0,4561.0,0.18
84.0,8110.0,0.16
84.0,4056.0,0.16
84.0,3359.0,0.18
84.0,664.0,0.26
84.0,8506.0,0.26
84.0,8200.0,0.26
84.0,2250.0,0.14
84.0,1095.0,0.28
84.0,3256.0,0.16
84.0,7423.0,0.16
84.0,4375.0,0.18
84.0,1802.0,0.26
84.0,5666.0,0.12
84.0,4573.0,0.14
84.0,3497.0,0.28
84.0,5039.0,0.18
84.0,6039.0,0.18
84.0,2657.0,0.56
84.0,5005.0,0.22
84.0,2268.0,0.2
84.0,3858.0,0.26
84.0,3757.0,0.14
84.0,140.0,0.32
84.0,9041.0,0.16
84.0,4728.0,0.3
84.0,8035.0,0.28
84.0,7672.0,0.12
84.0,810.0,0.14
84.0,9232.0,0.22
84.0,442.0,0.12
84.0,8312.0,0.42
84.0,2843.0,0.16
84.0,183.0,0.2
84.0,2142.0,0.18
84.0,8962.0,0.44
84.0,3751.0,0.22
84.0,3404.0,0.1
84.0,1321.0,0.12
84.0,2053.0,0.12
84.0,5836.0,0.34
84.0,7542.0,0.14
84.0,3628.0,0.12
84.0,7050.0,0.14
84.0,5399.0,0.12
84.0,5929.0,0.12
84.0,5526.0,0.26
84.0,2891.0,0.1
84.0,3459.0,0.4
84.0,4155.0,0.16
84.0,1712.0,0.14
84.0,3548.0,0.2
84.0,2894.0,0.36
84.0,7624.0,0.36
84.0,5353.0,0.24
84.0,1900.0,0.12
84.0,9114.0,0.28
84.0,6941.0,0.12
84.0,8180.0,0.38
84.0,2705.0,0.18
84.0,7215.0,0.1
84.0,5352.0,0.26
84.0,6476.0,0.34
84.0,3697.0,0.1
84.0,6854.0,0.16
84.0,3125.0,0.2
84.0,5822.0,0.12
84.0,4627.0,0.2
84.0,8573.0,0.62
84.0,5875.0,0.12
84.0,802.0,0.24
84.0,3095.0,0.26
84.0,203.0,0.16
84.0,1157.0,0.18
84.0,2766.0,0.1
84.0,6507.0,0.2
84.0,8698.0,0.16
84.0,178.0,0.12
84.0,8774.0,0.12
84.0,403.0,0.18
84.0,3711.0,0.26
84.0,4491.0,0.14
84.0,6728.0,0.48
84.0,350.0,0.16
84.0,6841.0,0.12
84.0,8233.0,0.12
84.0,9223.0,0.18
84.0,5163.0,0.34
84.0,3199.0,0.12
